0 	 1
0 	 1
0 	 0.995523
0 	 0.996903
0 	 0.998611
0 	 0.992637
0 	 0.997241
0 	 0.998611
0 	 0.998343
0 	 0.996811
0 	 0.998113
0 	 0.998507
0 	 1
0 	 1
0 	 1
0 	 1
0 	 1
0 	 0.99845
0 	 0.998507
0 	 1
0 	 0.995744
0 	 0.994218
0 	 0.995936
0 	 0.991798
0 	 0.994341
0 	 0.997345
0 	 0.991594
0 	 0.991647
0 	 0.995797
0 	 0.998802
0 	 0.997241
0 	 0.995829
0 	 0.993988
0 	 0.995708
0 	 0.998425
0 	 0.997167
0 	 0.995819
0 	 0.998529
0 	 0.995704
0 	 0.997412
0 	 1
0 	 0.997151
0 	 0.997279
0 	 1
0 	 0.998611
0 	 0.997399
0 	 0.995871
0 	 0.998507
0 	 0.998429
0 	 0.995599
0 	 1
0 	 1
0 	 0.99434
0 	 0.996998
0 	 0.997
0 	 0.995802
0 	 0.994289
0 	 1
0 	 0.998518
0 	 0.994194
0 	 0.997118
0 	 1
0 	 0.994074
0 	 0.9955
0 	 0.993695
0 	 0.998507
0 	 0.998611
0 	 0.995453
0 	 0.994681
0 	 0.996773
0 	 0.995333
0 	 0.998343
0 	 0.998507
0 	 0.997794
0 	 0.998507
0 	 1
0 	 0.996875
0 	 0.998611
0 	 0.998396
0 	 0.996953
0 	 1
0 	 1
0 	 1
0 	 0.997211
0 	 0.997674
0 	 1
0 	 0.997057
0 	 0.998361
0 	 0.99881
0 	 1
0 	 0.998507
0 	 0.997015
0 	 0.998507
0 	 0.995715
0 	 0.991312
0 	 0.998507
0 	 0.995247
0 	 0.998507
0 	 1
0 	 0.998621
0 	 0.996161
0 	 1
0 	 0.997494
0 	 0.997126
0 	 0.997273
0 	 0.998618
0 	 0.997049
0 	 1
0 	 1
0 	 0.995892
0 	 0.998507
0 	 0.989371
0 	 0.997118
0 	 0.988015
0 	 0.994521
0 	 0.992781
0 	 0.995988
0 	 0.99427
0 	 0.99722
0 	 0.994669
0 	 0.997137
0 	 0.992287
0 	 0.995239
0 	 1
0 	 0.99713
0 	 0.99714
0 	 1
0 	 0.993924
0 	 0.996831
0 	 0.995382
0 	 1
0 	 1
0 	 0.996609
0 	 0.992656
0 	 0.997015
0 	 0.998507
0 	 0.997073
0 	 0.994444
0 	 0.997118
0 	 0.993137
0 	 0.997118
0 	 0.995673
0 	 0.9972
0 	 0.995427
0 	 0.996969
0 	 0.992611
0 	 0.991148
0 	 0.992254
0 	 0.99216
0 	 0.990929
0 	 0.997015
0 	 0.995556
0 	 0.994127
0 	 0.995121
0 	 0.993548
0 	 0.998378
0 	 0.997022
0 	 0.995394
0 	 0.995453
0 	 1
0 	 0.998507
0 	 0.998225
0 	 0.991121
0 	 0.997073
0 	 0.998507
0 	 0.990994
0 	 0.991258
0 	 0.995275
0 	 0.991984
0 	 0.988265
0 	 0.998507
0 	 0.994041
0 	 0.995039
0 	 0.99853
0 	 0.995193
0 	 0.996996
0 	 0.997015
0 	 0.998266
0 	 0.996494
0 	 0.998507
0 	 0.998193
0 	 0.998611
0 	 0.997026
0 	 0.998611
0 	 0.998507
0 	 0.998507
0 	 1
0 	 0.99823
0 	 0.995449
0 	 0.997029
0 	 0.995471
0 	 1
0 	 1
0 	 0.99573
0 	 0.997118
0 	 0.996929
0 	 0.996768
0 	 0.990585
0 	 0.992251
0 	 0.996953
0 	 0.996886
0 	 0.998611
0 	 0.997118
0 	 0.996984
0 	 0.998507
0 	 0.996894
0 	 0.997118
0 	 0.998343
0 	 0.995831
0 	 0.995436
0 	 0.998507
0 	 1
0 	 1
0 	 1
0 	 0.998766
0 	 0.997074
0 	 1
0 	 0.998396
0 	 0.998413
0 	 0.998773
0 	 0.9955
0 	 0.993774
0 	 0.994443
0 	 0.998611
0 	 0.99759
0 	 0.994528
0 	 0.992317
0 	 0.988103
0 	 0.994365
0 	 0.992729
0 	 0.99156
0 	 0.992691
0 	 0.997118
0 	 0.997015
0 	 0.992629
0 	 0.995522
0 	 0.994184
0 	 0.994275
0 	 0.993914
0 	 0.997118
0 	 0.996903
0 	 0.997015
0 	 1
0 	 1
0 	 0.998618
0 	 0.998507
0 	 0.998507
0 	 0.998507
0 	 0.99403
0 	 0.998039
0 	 1
0 	 0.995515
0 	 0.994108
0 	 0.995497
0 	 0.995618
0 	 0.995179
0 	 0.995626
0 	 0.998347
0 	 0.998621
0 	 0.993972
0 	 1
0 	 0.995603
0 	 0.998507
0 	 1
0 	 0.9975
0 	 0.998507
0 	 0.995691
0 	 0.994248
0 	 1
0 	 0.998667
0 	 1
0 	 0.997041
0 	 0.998507
0 	 1
0 	 1
0 	 0.997118
0 	 1
0 	 0.995976
0 	 0.998421
0 	 0.998496
0 	 1
0 	 0.991195
0 	 1
0 	 0.996791
0 	 0.998507
0 	 1
0 	 0.993782
0 	 0.998507
0 	 1
0 	 0.998507
0 	 1
0 	 1
0 	 0.998477
0 	 0.998507
0 	 1
0 	 1
0 	 1
0 	 0.997312
0 	 1
0 	 0.9975
0 	 1
0 	 1
0 	 0.995833
0 	 0.996632
0 	 0.996345
0 	 0.99555
0 	 1
0 	 0.996841
0 	 0.997265
0 	 0.995982
0 	 0.996425
0 	 0.998611
0 	 0.995962
0 	 0.996644
0 	 0.995073
0 	 0.998693
0 	 0.996953
0 	 0.997
0 	 0.99596
0 	 1
0 	 0.998507
0 	 0.998507
0 	 0.994299
0 	 0.998507
0 	 0.994312
0 	 0.998469
0 	 0.995626
0 	 0.997007
0 	 0.994177
0 	 0.998507
0 	 0.996154
0 	 0.995626
0 	 0.998611
0 	 0.998507
0 	 1
0 	 0.998507
0 	 0.995135
0 	 0.998225
0 	 0.997265
0 	 0.998507
0 	 1
0 	 0.99602
0 	 0.994086
0 	 0.995667
0 	 0.995787
0 	 0.995902
0 	 0.995416
0 	 0.995637
0 	 0.994343
0 	 0.995669
0 	 0.99656
0 	 0.995887
0 	 0.994064
0 	 0.99147
0 	 0.990963
0 	 0.990685
0 	 0.995395
0 	 0.986605
0 	 0.987931
0 	 0.995399
0 	 0.998611
0 	 0.987997
0 	 0.99432
0 	 0.997193
0 	 0.989815
0 	 0.991638
0 	 0.995059
0 	 0.997177
0 	 0.995833
0 	 0.998507
0 	 0.997241
0 	 0.997015
0 	 1
0 	 0.997151
0 	 1
0 	 0.998611
0 	 0.994049
0 	 0.998518
0 	 0.997118
0 	 0.998611
0 	 0.998507
0 	 0.995699
0 	 0.994765
0 	 0.992685
0 	 0.994403
0 	 0.992607
0 	 0.986738
0 	 0.99266
0 	 0.996234
0 	 0.992773
0 	 0.997079
0 	 0.996875
0 	 0.995633
0 	 0.997107
0 	 0.998485
0 	 0.997241
0 	 0.997067
0 	 1
0 	 0.998507
0 	 0.996937
0 	 0.995773
0 	 0.998305
0 	 0.991121
0 	 0.993885
0 	 1
0 	 0.998551
0 	 0.992702
0 	 0.994262
0 	 0.995884
0 	 0.990506
0 	 0.998352
0 	 0.998507
0 	 0.998913
0 	 0.997118
0 	 1
0 	 1
0 	 1
0 	 1
0 	 0.997015
0 	 0.998611
0 	 0.997096
0 	 0.995515
0 	 0.995576
0 	 0.992331
0 	 0.993234
0 	 0.997371
0 	 0.994492
0 	 0.996803
0 	 0.99532
0 	 0.997225
0 	 0.996697
0 	 1
0 	 0.99829
0 	 0.998507
0 	 0.995322
0 	 0.996953
0 	 0.998507
0 	 1
0 	 0.998544
0 	 0.998507
0 	 0.998551
0 	 1
0 	 0.997269
0 	 0.998611
0 	 0.996103
0 	 0.997312
0 	 0.998507
0 	 0.997099
0 	 0.997329
0 	 0.997182
0 	 0.997191
0 	 0.998558
0 	 0.998507
0 	 1
0 	 0.998572
0 	 0.997118
0 	 0.998684
0 	 1
0 	 0.998429
0 	 0.997337
0 	 1
0 	 0.998469
0 	 1
0 	 1
0 	 0.998507
0 	 0.997558
0 	 1
0 	 0.998745
0 	 1
0 	 1
0 	 0.997183
0 	 0.998507
0 	 1
0 	 0.99869
0 	 0.998558
0 	 1
0 	 0.998507
0 	 0.997384
0 	 1
0 	 0.998507
0 	 0.99692
0 	 1
0 	 0.998507
0 	 0.998507
0 	 0.995098
0 	 1
0 	 1
0 	 1
0 	 1
0 	 0.995376
0 	 0.996984
0 	 0.991667
0 	 0.99501
0 	 0.997329
0 	 0.993842
0 	 0.99713
0 	 0.998602
0 	 0.997484
0 	 1
0 	 0.995765
0 	 1
0 	 0.995592
0 	 0.99863
0 	 0.998565
0 	 1
0 	 0.991279
0 	 0.997051
0 	 0.997073
0 	 0.997372
0 	 0.995453
0 	 0.997222
0 	 1
0 	 0.9985
0 	 0.995026
0 	 0.998507
0 	 0.995078
0 	 0.998507
0 	 0.998507
0 	 0.995626
0 	 1
0 	 0.99785
0 	 0.99591
0 	 0.997986
0 	 0.996467
0 	 1
0 	 0.99361
0 	 1
0 	 0.998507
0 	 0.998507
0 	 0.993993
0 	 0.993993
0 	 0.998611
0 	 0.996944
0 	 1
0 	 1
0 	 1
0 	 0.998507
0 	 0.996753
0 	 0.996877
0 	 0.996689
0 	 1
0 	 0.998611
0 	 0.996471
0 	 0.992507
0 	 0.996903
0 	 1
0 	 0.998901
0 	 0.994308
0 	 0.991022
0 	 0.998947
0 	 0.996001
0 	 0.993982
0 	 0.995143
0 	 0.998507
0 	 0.992217
0 	 1
0 	 0.996739
0 	 0.996972
0 	 0.993996
0 	 0.998758
0 	 0.995195
0 	 0.995211
0 	 0.996465
0 	 0.998404
0 	 0.998507
0 	 0.987301
0 	 0.993736
0 	 0.995099
0 	 0.993644
0 	 0.998507
0 	 0.998611
0 	 0.9985
0 	 1
0 	 0.995663
0 	 0.996977
0 	 0.998507
0 	 0.995443
0 	 0.995316
0 	 1
0 	 1
0 	 0.997546
0 	 0.994372
0 	 0.995611
0 	 0.991037
0 	 0.994312
0 	 0.995603
0 	 0.993945
0 	 0.998802
0 	 0.998507
0 	 0.998507
0 	 0.997917
0 	 0.988164
0 	 0.993269
0 	 0.995932
0 	 0.994133
0 	 0.995539
0 	 0.994256
0 	 0.997222
0 	 0.996903
0 	 0.992831
0 	 0.995834
0 	 0.99532
0 	 0.995907
0 	 0.997165
0 	 0.994107
0 	 0.995771
0 	 0.995933
0 	 0.994195
0 	 0.998643
0 	 1
0 	 0.998507
0 	 0.998611
0 	 0.998611
0 	 0.995282
0 	 0.99875
0 	 0.994302
0 	 0.998571
0 	 1
0 	 0.995637
0 	 0.998726
0 	 0.996689
0 	 1
0 	 0.994095
0 	 1
0 	 0.997089
0 	 0.992242
0 	 0.998333
0 	 0.996903
0 	 1
0 	 1
0 	 0.998193
0 	 0.998315
0 	 0.995083
0 	 0.99725
0 	 0.995637
0 	 0.993616
0 	 1
0 	 1
0 	 1
0 	 0.998507
0 	 0.995305
0 	 0.997123
0 	 0.997086
0 	 1
0 	 0.998611
0 	 0.998592
0 	 0.99363
0 	 0.995749
0 	 0.994163
0 	 0.997227
0 	 0.99591
0 	 0.99569
0 	 0.993042
0 	 0.993188
0 	 0.998611
0 	 1
0 	 0.995626
0 	 0.994644
0 	 0.995921
0 	 0.995655
0 	 0.997118
0 	 0.992769
0 	 0.998507
0 	 0.997179
0 	 0.998611
0 	 0.997252
0 	 0.993182
0 	 0.998295
0 	 0.994884
0 	 0.996492
0 	 0.995192
0 	 1
0 	 0.997072
0 	 0.996763
0 	 0.995633
0 	 0.997099
0 	 0.996903
0 	 0.992884
0 	 0.995646
0 	 0.998507
0 	 1
0 	 0.996953
0 	 0.995506
0 	 0.997118
0 	 0.99845
0 	 0.998333
0 	 0.998507
0 	 0.995601
0 	 1
0 	 0.9972
0 	 0.994142
0 	 1
0 	 0.998673
0 	 0.99603
0 	 0.990212
0 	 0.994477
0 	 0.994371
0 	 0.991205
0 	 0.990359
0 	 0.991038
0 	 0.99403
0 	 0.988052
0 	 0.994197
0 	 0.997015
0 	 0.997058
0 	 0.998507
0 	 0.995633
0 	 0.994328
0 	 0.998507
0 	 1
0 	 0.998611
0 	 0.992397
0 	 0.997333
0 	 1
0 	 0.996972
0 	 0.998507
0 	 0.998413
0 	 0.998276
0 	 0.998469
0 	 0.99558
0 	 0.995644
0 	 0.996859
0 	 0.998518
0 	 0.998198
0 	 1
0 	 0.998507
0 	 0.997068
0 	 0.998507
0 	 1
0 	 0.99823
0 	 0.995092
0 	 0.992043
0 	 0.989584
0 	 0.99406
0 	 0.993812
0 	 0.998413
0 	 0.996985
0 	 0.994049
0 	 0.995547
0 	 0.991664
0 	 0.995542
0 	 0.995556
0 	 0.996944
0 	 0.99422
0 	 0.99853
0 	 0.993944
0 	 0.990877
0 	 0.995486
0 	 0.996484
0 	 0.993526
0 	 0.995844
0 	 0.998507
0 	 1
0 	 0.998611
0 	 0.996954
0 	 0.994133
0 	 0.990673
0 	 0.995683
0 	 0.998125
0 	 0.998802
0 	 1
0 	 0.997138
0 	 0.998611
0 	 1
0 	 0.99779
0 	 1
0 	 1
0 	 0.998925
0 	 1
0 	 1
0 	 0.993736
0 	 0.993865
0 	 0.992745
0 	 0.992857
0 	 0.998611
0 	 0.998507
0 	 1
0 	 0.995551
0 	 0.99586
0 	 0.998477
0 	 0.995197
0 	 0.988578
0 	 0.998507
0 	 0.994539
0 	 1
0 	 0.998485
0 	 0.997
0 	 0.992564
0 	 0.996877
0 	 0.994527
0 	 1
0 	 1
0 	 1
0 	 0.998429
0 	 0.998507
0 	 0.998256
0 	 0.998507
0 	 0.996753
0 	 0.996783
0 	 0.996773
0 	 0.998136
0 	 1
0 	 0.996572
0 	 0.998193
0 	 0.998507
0 	 1
0 	 0.998204
0 	 1
0 	 0.998518
0 	 1
0 	 0.998507
0 	 1
0 	 0.998507
0 	 0.994201
0 	 0.996912
0 	 0.991842
0 	 0.998507
0 	 0.99346
0 	 0.996763
0 	 0.9937
0 	 0.994237
0 	 0.995522
0 	 0.99403
0 	 0.991219
0 	 0.998578
0 	 0.998537
0 	 0.997047
0 	 0.997015
0 	 0.998507
0 	 0.995626
0 	 0.998374
0 	 0.998507
0 	 0.996961
0 	 1
0 	 0.996688
0 	 0.997022
0 	 0.99703
0 	 1
0 	 0.998667
0 	 0.998551
